Summary,Custom field (Story Points),Assignee_count,Reporter_count,Creator_count
Design Linux capability support for Mesos containerizer,5.0,0.09267543859649124,0.8841463414634145,0.75
Refactore subproces setup functions.,3.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Temporary directories created by environment->mkdtemp cleanup can be problematic.,1.0,0.16628145590219895,0.6644955654101996,0.5852272727272727
Design doc for ordered message delivery in libprocess,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Authorization Action enum does not support upgrades.,2.0,0.13839536624366344,0.09541297117516631,0.32386363636363635
Add a reconnect() method to the C++ scheduler library,3.0,0.0,0.9065271618625277,0.48579545454545453
Call and Event Type enums in executor.proto should be optional,2.0,0.13839536624366344,0.9065271618625277,0.7357954545454546
Call and Event Type enums in scheduler.proto should be optional,2.0,0.13839536624366344,0.9065271618625277,0.7357954545454546
Enforce that DiskInfo principal is equal to framework/operator principal,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Clarify docs on '/reserve' and '/create-volumes' without authentication,1.0,0.0,0.6985171840354767,0.40909090909090906
MasterTest.SlavesEndpointTwoSlaves is flaky,2.0,0.22595995078193218,0.4679185144124169,0.48011363636363635
Update example long running to use v1 API.,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Update mesos-execute with Appc changes.,3.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
ContainerLoggerTest.LOGROTATE_RotateInSandbox is flaky,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Add authentication to /files endpoints,5.0,0.4779868222592681,0.6985171840354767,0.32386363636363635
Enable actors to pass an authentication realm to libprocess,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Implement reconnect funtionality in the scheduler library.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Executor shutdown grace period should be configurable.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Improve overlay backend so that it's writable,5.0,0.038840795427482734,0.8841463414634145,0.75
Investigate container security options for Mesos containerizer,5.0,0.09267543859649124,0.8841463414634145,0.75
Enable HELP to include authentication status of endpoint.,2.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Registrar HTTP Authentication.,3.0,0.10122807017543858,0.1774528824833703,0.3664772727272727
Propose Design for Authorization based filtering for endpoints.,5.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Remove all '.get().' calls on Option / Try variables in the resources abstraction.,1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
"The flag parser for `hashmap<string, string>` should live in stout, not mesos.",1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add a list parser for comma separated integers in flags.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
"Setup proper /etc/hostname, /etc/hosts and /etc/resolv.conf for containers in network/cni isolator.",5.0,0.08394736842105263,0.3000970066518847,0.44034090909090906
"ProcessorManager delegate should be an Option<string>, not just a string.",1.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Executor driver does not respect executor shutdown grace period.,1.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Deprecate the --docker_stop_timeout agent flag.,1.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Introduce kill policy for tasks.,5.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Tasks cannot be killed forcefully.,5.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Allow multiple loads of module manifests,3.0,0.16142057632769707,0.28471452328159647,0.14772727272727273
Add authentication to libprocess endpoints,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Support mesos containerizer force_pull_image option.,3.0,0.13303147574819402,0.6644955654101996,0.5852272727272727
Rescind all outstanding offers after changing some weights.,2.0,0.18576497805599973,0.011363636363636364,0.011363636363636364
PersistentVolumeTests do not need to set up ACLs.,1.0,0.13839536624366344,0.5641629711751663,0.5426136363636364
Add GPUs as an explicit resource.,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add flag to specify available Nvidia GPUs on an agent's command line.,3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add Nvidia GPU isolator tests.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add configure flags to build with Nvidia GPU support.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Add a script to install the Nvidia GDK on a host.,2.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Make changes to executor v1 library around managing connections.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Update CHANGELOG with net_cls isolator,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add authentication to agent endpoints /state and /flags,3.0,0.4779868222592681,0.09541297117516631,0.32386363636363635
Add agent flags for HTTP authentication,2.0,0.4779868222592681,0.09541297117516631,0.32386363636363635
Agent Authn Research Spike,2.0,0.4779868222592681,0.09541297117516631,0.32386363636363635
Add authentication to master endpoints,2.0,0.05837719298245614,0.09541297117516631,0.32386363636363635
Remove internal usage of deprecated ShutdownFramework ACL,2.0,0.0692498213860443,0.10275776053215079,0.053977272727272735
Move placement new processes into the freezer cgroup into a parent hook.,3.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Fix rmdir for windows,1.0,0.1287324362943558,0.9065271618625277,0.7357954545454546
CgroupsAnyHierarchyWithFreezerTest.ROOT_CGROUPS_DestroyTracedProcess is flaky,2.0,0.0,0.5641629711751663,0.29261363636363635
Add 'file' fetcher plugin.,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Poor allocator performance with labeled resources and/or persistent volumes,5.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Remove `grace_period_seconds` field from Shutdown event v1 protobuf.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Master's slave reregister logic does not update version field,1.0,0.018108279749146625,0.2908120842572062,0.4005681818181818
"""filesystem/linux"" isolator does not unmount orphaned persistent volumes",2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Implement port forwarding in `network/cni` isolator,2.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add support for local image fetching in Appc provisioner.,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Introduce a port field in `ImageManifest` in order to set exposed ports for a container.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Need to set `EXPOSED` ports from docker images into `ContainerConfig`,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add end to end testing for Appc images.,3.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Remove internal usage of deprecated *.json endpoints.,3.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Mesos fails to escape command health checks,5.0,0.01396145907755815,0.0329129711751663,0.2585227272727273
IOTest.BufferedRead writes to the current directory,1.0,0.13839536624366344,0.9346590909090908,0.6846590909090908
Updated `createFrameworkInfo` for hierarchical_allocator_tests.cpp.,1.0,0.13303147574819402,0.0889689578713969,0.034090909090909095
Make existing scheduler library tests use the callback interface.,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Add a couple of registrar tests for /weights endpoint,2.0,0.18576497805599973,0.011363636363636364,0.011363636363636364
Revert external linkage of symbols in master/constants.hpp,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
HTTP endpoint docs should use shorter paths,2.0,0.19259506231642454,0.4679185144124169,0.48011363636363635
Reorganize ACL subject/object descriptions.,5.0,0.0692498213860443,0.6985171840354767,0.6590909090909091
Remove `user` and `rootfs` flags in Windows launcher.,2.0,0.1287324362943558,0.270509977827051,0.14488636363636365
TaskInfo/ExecutorInfo should include fine-grained ownership/namespacing,2.0,0.0,0.09541297117516631,0.07386363636363637
Document the network/cni isolator.,3.0,0.08394736842105263,0.8841463414634145,0.75
MasterMaintenanceTest.InverseOffers is flaky,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Setup proper DNS resolver for containers in network/cni isolator.,5.0,0.08394736842105263,0.8841463414634145,0.75
"The ""executors"" field is exposed under a backwards incompatible schema.",2.0,0.24250853377788364,0.23149944567627495,0.1278409090909091
Document: Mesos Executor expects all SSL_* environment variables to be set,2.0,0.10122807017543858,0.0,0.25
Add Appc image fetcher tests.,3.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
CMake: Add leveldb library to 3rdparty external builds.,3.0,0.001964555052790347,0.002840909090909091,0.002840909090909091
DockerContainerizerTest.ROOT_DOCKER_LaunchWithPersistentVolumes fails on CentOS 6,2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Update /frameworks to use jsonify,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Document scheduler driver calls in framework development guide.,2.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
"""make DESTDIR=<path> install"" broken",2.0,0.16142057632769707,0.28471452328159647,0.14772727272727273
Enable zlib on Windows.,1.0,0.1287324362943558,0.270509977827051,0.14488636363636365
"Make Stout configuration modular and consumable by downstream (e.g., libprocess and agent)",1.0,0.1287324362943558,0.270509977827051,0.14488636363636365
"Document default value of ""offer_timeout""",1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Allow Reserve operations by a principal without `ReservationInfo.principal`,2.0,0.0,0.6985171840354767,0.40909090909090906
Add a HierarchicalAllocator benchmark with reservation labels.,3.0,0.3493421052631579,0.23149944567627495,0.37784090909090906
Implement reliable floating point for scalar resources,5.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Implement master failover tests for the scheduler library.,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
ROOT_DOCKER_Logs is flaky.,2.0,0.39040723981900455,0.14661862527716185,0.33238636363636365
Cannot disable systemd support,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Linux filesystem isolator tests are flaky.,3.0,0.39040723981900455,0.14661862527716185,0.33238636363636365
Status updates from executor can be forwarded out of order by the Agent.,1.0,0.08394736842105263,0.37894955654101997,0.4431818181818182
`cgroup_info` not being exposed in state.json when ComposingContainerizer is used.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add common compression utility,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Expose persistent volume information in HTTP endpoints,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Document net_cls isolator in docs/mesos-containerizer.md.,1.0,0.08394736842105263,0.8841463414634145,0.75
Add LOG(INFO) in `cgroups/net_cls` for debugging allocation of net_cls handles.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Logrotate container logger can die with agent unit on systemd.,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Posix process executor can die with agent unit on systemd.,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Docker process executor can die with agent unit on systemd.,1.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Add parent hook to subprocess.,3.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
Tests will dereference stack allocated master objects upon assertion/expectation failure.,5.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Tests will dereference stack allocated agent objects upon assertion/expectation failure.,5.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Implement fault tolerance tests for the HTTP Scheduler API.,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Implement Nvidia GPU isolation w/o filesystem isolation enabled.,5.0,0.19259506231642454,0.6599916851441241,0.6051136363636364
"Add allocation metrics for ""gpus"" resources.",1.0,0.19259506231642454,0.6599916851441241,0.6051136363636364
Add a stub Nvidia GPU isolator.,3.0,0.19259506231642454,0.6599916851441241,0.6051136363636364
Update configuration.md with `--cgroups_net_cls_primary_handle` agent flag.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Remove markdown files from doxygen pages,1.0,0.16142057632769707,0.28471452328159647,0.14772727272727273
ContainerLoggerTest.DefaultToSandbox is flaky,1.0,0.39040723981900455,0.6985171840354767,0.6590909090909091
SlaveRecoveryTest/0.CleanupHTTPExecutor is flaky,3.0,0.22595995078193218,0.6985171840354767,0.6590909090909091
ROOT_DOCKER_DockerHealthyTask is flaky.,2.0,0.39040723981900455,0.27619179600886923,0.3920454545454546
Logrotate ContainerLogger should not remove IP from environment.,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Add common Appc spec utilities.,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
`/reserve` and `/create-volumes` endpoints allow operations for any role,3.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
"Add test case for reservations with same role, different principals",2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Update Rakefile for mesos site generation,2.0,0.16142057632769707,0.28471452328159647,0.14772727272727273
Rename `examples/event_call_framework.cpp` to `examples/test_http_framework.cpp`,1.0,0.13839536624366344,0.37894955654101997,0.4431818181818182
"state.json serving duplicate ""active"" fields",1.0,0.24250853377788364,0.015036031042128604,0.2528409090909091
"Introduce a stout helper for ""which""",2.0,0.13303147574819402,0.5641629711751663,0.5426136363636364
Fix Appc image caching to share with image fetcher,3.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Design doc for scheduler HTTP Stream IDs,5.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Deprecate TASK_STARTING state,2.0,0.0,0.28471452328159647,0.14772727272727273
Avoid unnecessary temporary `std::string` constructions and copies in `jsonify`.,1.0,0.24250853377788364,0.23149944567627495,0.1278409090909091
Separate Appc protobuf messages to its own file.,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
"Mesos UI shows wrong count for ""started"" tasks",2.0,0.16142057632769707,0.28471452328159647,0.14772727272727273
Investigate test suite crashes after ZK socket disconnections.,3.0,0.0,0.37894955654101997,0.19318181818181818
Mesos Agents needs to re-resolve hosts in zk string on leader change / failure to connect,3.0,0.3493421052631579,0.07961474501108648,0.2840909090909091
Propose design doc for reliable floating point behavior,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
MasterQuotaTest.AvailableResourcesAfterRescinding is flaky.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate fails on CentOS 6,1.0,0.08394736842105263,0.6985171840354767,0.6590909090909091
Logrotate ContainerLogger may not handle FD ownership correctly,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Resources object can be mutated through the public API,3.0,0.24250853377788364,0.2908120842572062,0.4005681818181818
Document multi-disk support.,2.0,0.16628145590219895,0.8841463414634145,0.75
NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate is flaky,1.0,0.08394736842105263,0.10275776053215079,0.3039772727272727
Update the allocator to not offer unreserved resources beyond quota.,2.0,0.24250853377788364,0.23149944567627495,0.1278409090909091
Account for reserved resources in the quota guarantee check.,2.0,0.24250853377788364,0.23149944567627495,0.1278409090909091
Roles can exceed limit allocation via reservations.,5.0,0.41327067669172934,0.23149944567627495,0.37784090909090906
Include the allocated portion of reserved resources in the role sorter for DRF.,1.0,0.24250853377788364,0.23149944567627495,0.1278409090909091
Introduce a status() interface for isolators,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
ContainerLoggerTest.LOGROTATE_RotateInSandbox breaks when running on Centos6.,1.0,0.39040723981900455,0.2933065410199557,0.3664772727272727
Build failure when using gcc-4.9 - signed/unsigned mismatch.,1.0,0.20824839247439866,0.2933065410199557,0.11647727272727273
Render quota status consistently with other endpoints.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Remove deprecated .json endpoints.,1.0,0.15280701754385967,0.1774528824833703,0.3664772727272727
Hierarchical allocator performance is slow due to Quota,3.0,0.16628145590219895,0.2908120842572062,0.15056818181818182
"Refactor os.hpp to be less monolithic, and more cross-platform compatible",1.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Delete `os::chown` on Windows,1.0,0.1287324362943558,0.270509977827051,0.14488636363636365
"Implement `size`, `usage`, and other disk metrics reporting on Windows.",3.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Add ability to create symlink on Windows,3.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Get container status information in slave. ,3.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
The `cgroups/net_cls` isolator needs to expose handles in the ContainerStatus,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Define a CgroupInfo protobuf to expose cgroup isolator configuration.,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Introduce status() interface in `Containerizer`,2.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Implement reservation labels,5.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Implement process querying/counting in Windows,2.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Implement `waitpid` in Windows,5.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Implement AuthN handling on the scheduler library,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Implement tests for the new Executor library,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Create common sha512 compute utility function.,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
"Improve documentation around roles, principals, authz, and reservations",2.0,0.4779868222592681,0.4679185144124169,0.48011363636363635
SegFault on agent during executor startup,1.0,0.22595995078193218,0.015036031042128604,0.2528409090909091
Design doc for reservation labels,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Fix appc CachedImage image validation,1.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Add 'dependency' message to 'AppcImageManifest' protobuf.,1.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Disable the test RegistryClientTest.BadTokenServerAddress.,1.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Update `Master::Http::stateSummary` to use `jsonify`.,3.0,0.24250853377788364,0.23149944567627495,0.1278409090909091
"Install 3rdparty package boost, glog, protobuf and picojson when installing Mesos",3.0,0.16142057632769707,0.28471452328159647,0.14772727272727273
Implement a callback testing interface for the Executor Library,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Introduce filtering test abstractions for HTTP events to libprocess,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
"Document that /reserve, /create-volumes endpoints can return misleading ""success""",3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Prevent allocator from crashing on successful recovery.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Implement stout/os/windows/rmdir.hpp,5.0,0.1287324362943558,0.2908120842572062,0.4005681818181818
Traverse all roles for quota allocation.,3.0,0.13303147574819402,0.7542267184035477,0.6022727272727273
Introduce protobuf for quota set request.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Check paths in DiskInfo.Source.Path exist during slave initialization.,2.0,0.16628145590219895,0.8841463414634145,0.75
Update filesystem isolators to look for persistent volume directories from the correct location.,2.0,0.16628145590219895,0.8841463414634145,0.75
Create persistent volume directories based on DiskInfo.Source.,2.0,0.16628145590219895,0.8841463414634145,0.75
Add persistent volume endpoint tests with no principal,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Shared Volumes Design Doc,3.0,0.025833333333333333,0.09541297117516631,0.32386363636363635
Offers and InverseOffers cannot be accepted in the same ACCEPT call,2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Change the `principal` in `ReservationInfo` to optional,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Improve upgrade compatibility documentation.,3.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Adjust Resource arithmetics for DiskInfo.Source.,2.0,0.16628145590219895,0.8841463414634145,0.75
Design doc for reservation IDs,3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Add Source to Resource.DiskInfo.,1.0,0.16628145590219895,0.8841463414634145,0.75
Document units associated with resource types,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Make HierarchicalAllocatorProcess set a Resource's active role during allocation,3.0,0.10122807017543858,0.9346590909090908,0.6846590909090908
Formating issues and broken links in documentation.,1.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Create common tar/untar utility function.,3.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Expose net_cls network handles in agent's state endpoint,2.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
GMock warning in RoleTest.ImplicitRoleStaticReservation,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Limit the number of processes created by libprocess,1.0,0.0012104072398190046,0.3000970066518847,0.44034090909090906
GMock warning in SlaveTest.ContainerUpdatedBeforeTaskReachesExecutor,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
"GMock warning in HookTest.VerifySlaveRunTaskHook, HookTest.VerifySlaveTaskStatusDecorator",1.0,0.22595995078193218,0.4679185144124169,0.48011363636363635
GMock warning in ReservationTest.ACLMultipleOperations,1.0,0.4779868222592681,0.4679185144124169,0.48011363636363635
Implement a network-handle manager for net_cls cgroup subsystem,3.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Allow operators to assign net_cls major handles to mesos agents,1.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
Add parameters to apply patches quiet,1.0,0.018108279749146625,0.006097560975609756,0.0
Create utilities for common shell commands used.,5.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
"Implement a simple Windows version of dirent.hpp, for compatibility.",5.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Document supported file types for archive extraction by fetcher,1.0,0.060887909819798365,0.002840909090909091,0.2528409090909091
Refactor Appc provisioner tests  ,2.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
git commit-msg hook completely breaks fixup commits.,1.0,0.13578947368421054,0.9346590909090908,0.6846590909090908
PersistentVolumeTest.BadACLNoPrincipal is flaky,1.0,0.4779868222592681,0.8841463414634145,0.75
Support get non-default weights by /weights,5.0,0.18576497805599973,0.011363636363636364,0.011363636363636364
Publish Quota Documentation,3.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
hdfs operations fail due to prepended / on path for non-hdfs hadoop clients.,1.0,0.060887909819798365,0.006097560975609756,0.25
Accepting an inverse offer prints misleading logs,1.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Add AuthN and AuthZ to maintenance endpoints.,3.0,0.0,0.5641629711751663,0.29261363636363635
Sync up configuration.md and flags.cpp,1.0,0.4779868222592681,0.0889689578713969,0.2840909090909091
"Change documentation links to ""*.md""",3.0,0.05837719298245614,0.4679185144124169,0.48011363636363635
Tests for quota with implicit roles.,3.0,0.0,0.7542267184035477,0.35227272727272724
Design doc for simple appc image discovery,5.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Mesos command task doesn't support volumes with image,3.0,0.11201536080019053,0.0694290465631929,0.05113636363636364
Correctly handle disk quota usage when volumes are bind mounted into the container.,3.0,0.07079106136381678,0.12957317073170732,0.0625
Docker executor truncates task's output when the task is killed.,5.0,0.3282017543859649,0.006097560975609756,0.25
Enable net_cls subsytem in cgroup infrastructure,5.0,0.08394736842105263,0.21480044345898006,0.14772727272727273
ExamplesTest.NoExecutorFramework runs forever.,3.0,0.05837719298245614,0.6599916851441241,0.6051136363636364
Add mechanism for testing recovery of HTTP based executors,5.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Add `dist` target to CMake solution,3.0,0.006885964912280702,0.270509977827051,0.39488636363636365
Consolidate docker store slave flags,3.0,0.11201536080019053,0.0694290465631929,0.05113636363636364
Docker containers left running on disk after reviewbot builds,3.0,0.0,0.6985171840354767,0.40909090909090906
Document containerizer from user perspective.,3.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Test for Quota Status Endpoint,3.0,0.05837719298245614,0.1774528824833703,0.11647727272727273
Introduce HTTP endpoint /weights for updating weight,5.0,0.18576497805599973,0.011363636363636364,0.011363636363636364
"Document ""how to program with dynamic reservations and persistent volumes""",3.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
PersistentVolumeTest.BadACLDropCreateAndDestroy is flaky,1.0,0.4779868222592681,0.8841463414634145,0.75
Add an example bug due to a lack of defer() to the defer() documentation,2.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Write new logging-related documentation,3.0,0.39040723981900455,0.4679185144124169,0.48011363636363635
Document that frameworks that participate in a role should cooperate,2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Race in SSL socket shutdown ,5.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Test case(s) for weights + allocation behavior,2.0,0.18576497805599973,0.4679185144124169,0.48011363636363635
Disk Resource Reservation is NOT Enforced for Persistent Volumes,3.0,0.07079106136381678,0.006097560975609756,0.25
Add dynamic reservation tests with no principal,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Port `process/file.hpp`,3.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Add documentation for API Versioning,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
Investigate switching to fixed point scalar resources,5.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Create a Design Doc for dynamic weights.,3.0,0.18576497805599973,0.011363636363636364,0.011363636363636364
Avoid using absolute URLs in documentation pages,1.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Jenkins builds for Centos fail with missing 'which' utility and incorrect 'java.home',3.0,0.19259506231642454,0.46535476718403546,0.3068181818181818
Move operator<< definitions to .cpp files and include <iosfwd> in .hpp where possible.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Extend `Master` to authorize persistent volumes,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Add persistent volume support to the Authorizer,1.0,0.4779868222592681,0.6985171840354767,0.40909090909090906
Create a user doc for Executor HTTP API,3.0,0.22595995078193218,0.37894955654101997,0.19318181818181818
ContentType/SchedulerTest.Decline is slow.,1.0,0.038840795427482734,0.7542267184035477,0.6022727272727273
HookTest.VerifySlaveLaunchExecutorHook is slow.,1.0,0.004990870842264032,0.7542267184035477,0.6022727272727273
Log recover tests are slow.,1.0,0.038840795427482734,0.7542267184035477,0.6022727272727273
Rename shutdown_frameworks to teardown_frameworks,2.0,0.13303147574819402,0.0889689578713969,0.034090909090909095
Implement container logger module metadata recovery,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Clean up authentication implementation for quota,1.0,0.0692498213860443,0.7542267184035477,0.6022727272727273
Reserve/UnReserve Dynamic Reservation Endpoints allow reservations on non-existing roles,2.0,0.18576497805599973,0.006097560975609756,0.25
Modularize plain-file logging for executor/task logs launched with the Docker Containerizer,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Add a ContainerLogger module that restrains log sizes,3.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
Document how the fetcher can reach across a proxy connection.,1.0,0.038840795427482734,0.14661862527716185,0.33238636363636365
Refactor sorter factories in allocator and improve comments around them.,3.0,0.15280701754385967,0.7542267184035477,0.35227272727272724
Ensure `Content-Type` field is set for some responses.,3.0,0.0,0.7542267184035477,0.35227272727272724
Construct the error string in `MethodNotAllowed`.,3.0,0.12662788192199956,0.7542267184035477,0.6022727272727273
Add tests for quotas + empty roles (no registered frameworks),2.0,0.3493421052631579,0.4679185144124169,0.23011363636363638
Fix possible race conditions in registry client tests.,5.0,0.09267543859649124,0.18070953436807097,0.11363636363636365
Add field VIP to message Port,2.0,0.08394736842105263,0.0,0.25
Clean up libprocess gtest macros,2.0,0.13839536624366344,0.23149944567627495,0.37784090909090906
Implement `WindowsError` to correspond with `ErrnoError`.,5.0,0.1287324362943558,0.270509977827051,0.14488636363636365
HTTPConnectionTest.ClosingResponse is flaky,1.0,0.3282017543859649,0.5641629711751663,0.5426136363636364
Implement `os::mkdtemp` for Windows,5.0,0.1287324362943558,0.270509977827051,0.14488636363636365
`os::strerror_r` breaks the Windows build,1.0,0.1287324362943558,0.270509977827051,0.14488636363636365
Quota doesn't allocate resources on slave joining.,5.0,0.018108279749146625,0.4679185144124169,0.48011363636363635
parallel make tests does not build all test targets,1.0,0.16142057632769707,0.2908120842572062,0.4005681818181818
Create light-weight executor only and scheduler only mesos eggs,5.0,0.0008333333333333334,0.008938470066518846,0.002840909090909091
Modularize existing plain-file logging for executor/task logs launched with the Mesos Containerizer,2.0,0.39040723981900455,0.5641629711751663,0.29261363636363635
